mu,psi_ref_gauss,psi_hat_gauss,psi_ref_heaviside,psi_hat_heaviside
-0.15,0.762775630921048,0.762775630919918,5e-09,1.25145051641067e-10
-0.1475,0.763911103970756,0.763911103969601,5e-09,2.83887741338613e-10
-0.145,0.765029141325848,0.765029141324669,5e-09,6.29042666027951e-10
-0.1425,0.766129661525888,0.766129661524684,5e-09,1.3622055378581e-09
-0.14,0.767212584306957,0.767212584305729,5e-09,2.88442299498695e-09
-0.1375,0.76827783061141,0.768277830610157,5e-09,5.97516489463409e-09
-0.135,0.769325322597486,0.769325322596209,5e-09,1.21152552203364e-08
-0.1325,0.770354983648791,0.770354983647491,5e-09,2.405582866601e-08
-0.13,0.771366738383632,0.771366738382309,5e-09,4.67975185829065e-08
-0.1275,0.772360512664216,0.77236051266287,5e-09,8.92372344442821e-08
-0.125,0.773336233605698,0.773336233604329,5e-09,1.66875500230391e-07
-0.1225,0.774293829585092,0.7742938295837,5e-09,3.0616894226632e-07
-0.12,0.775233230250028,0.775233230248614,5e-09,5.51375073218068e-07
-0.1175,0.776154366527369,0.776154366525933,5e-09,9.75084978828302e-07
-0.115,0.777057170631672,0.777057170630213,5e-09,1.69408668112383e-06
-0.1125,0.777941576073499,0.777941576072019,5e-09,2.89275543148787e-06
-0.11,0.778807517667581,0.77880751766608,5e-09,4.85682554755822e-06
-0.1075,0.779654931540821,0.779654931539299,5e-09,8.02114681088758e-06
-0.105,0.780483755140149,0.780483755138606,5e-09,1.30358342094308e-05
-0.1025,0.781293927240211,0.781293927238648,5e-09,2.08560286104965e-05
-0.1,0.782085387950912,0.782085387949329,5e-09,3.28612194639369e-05
-0.0975,0.782858078724792,0.78285807872319,5e-09,5.10106366040567e-05
-0.095,0.783611942364242,0.783611942362621,5e-09,7.8041473757595e-05
-0.0925,0.784346923028563,0.784346923026924,5e-09,0.000117716525146623
-0.09,0.785062966240858,0.7850629662392,5e-09,0.000175127060080692
-0.0875,0.785760018894759,0.785760018893083,5e-09,0.000257055302928711
-0.085,0.786438029260994,0.786438029259301,5e-09,0.000372398632027886
-0.0825,0.787096946993787,0.787096946992077,5e-09,0.000532654514725324
-0.08,0.787736723137082,0.787736723135354,5e-09,0.000752461277212943
-0.0775,0.788357310130609,0.788357310128866,5e-09,0.00105018516788422
-0.075,0.788958661815778,0.788958661814019,5e-09,0.00144853900039553
-0.0725,0.789540733441396,0.789540733439622,5e-09,0.00197521223371713
-0.07,0.790103481669223,0.790103481667433,5e-09,0.0026634870146617
-0.0675,0.790646864579343,0.790646864577539,5e-09,0.00355280988444741
-0.065,0.791170841675375,0.791170841673557,5e-09,0.00468928497360683
-0.0625,0.791675373889499,0.791675373887668,5e-09,0.00612605201039398
-0.06,0.792160423587312,0.792160423585468,5e-09,0.00792351173076917
-0.0575,0.792625954572507,0.79262595457065,5e-09,0.0101493626013264
-0.055,0.793071932091372,0.793071932089503,5e-09,0.0128784163269443
-0.0525,0.793498322837118,0.793498322835238,5e-09,0.016192165442573
-0.05,0.793905094954024,0.793905094952132,5e-09,0.0201780842513282
-0.0475,0.794292218041399,0.794292218039497,5e-09,0.0249286541739347
-0.045,0.794659663157377,0.794659663155465,5e-09,0.0305401157738731
-0.0425,0.795007402822513,0.795007402820592,5e-09,0.0371109617498132
-0.04,0.795335411023218,0.795335411021287,5e-09,0.0447401973925785
-0.0375,0.795643663214994,0.795643663213055,5e-09,0.0535254066953643
-0.035,0.795932136325502,0.795932136323555,5e-09,0.0635606728052747
-0.0325,0.796200808757434,0.79620080875548,5e-09,0.0749344101897323
-0.03,0.796449660391214,0.796449660389253,5e-09,0.0877271722487699
-0.0275,0.796678672587502,0.796678672585534,5e-09,0.102009501750605
-0.025,0.796887828189528,0.796887828187555,5e-09,0.11783989219206
-0.0225,0.797077111525229,0.797077111523251,5e-09,0.135262925940399
-0.02,0.79724650840921,0.797246508407227,5e-09,0.15430764992771
-0.0175,0.797396006144511,0.797396006142524,5e-09,0.174986242028832
-0.015,0.797525593524199,0.797525593522208,5e-09,0.197293011474191
-0.0125,0.797635260832764,0.79763526083077,5e-09,0.221203765251019
-0.01,0.797724999847332,0.797724999845336,5e-09,0.246675560004037
-0.0075,0.797794803838699,0.7977948038367,5e-09,0.273646846074497
-0.005,0.797844667572164,0.797844667570164,5e-09,0.302037997603788
-0.0025,0.79787458730819,0.797874587306189,5e-09,0.331752210619638
0,0.797884560802865,0.797884560800864,1,0.362676740209626
0.0025,0.79787458730819,0.797874587306189,1,0.394684438634913
0.005,0.797844667572164,0.797844667570164,1,0.427635548843608
0.0075,0.797794803838699,0.7977948038367,1,0.461379702463518
0.01,0.797724999847332,0.797724999845336,1,0.495758068061474
0.0125,0.797635260832764,0.79763526083077,1,0.530605594202588
0.015,0.797525593524199,0.797525593522208,1,0.56575329251334
0.0175,0.797396006144511,0.797396006142524,1,0.601030508338074
0.02,0.79724650840921,0.797246508407227,1,0.636267130448406
0.0225,0.797077111525229,0.797077111523251,1,0.671295696312634
0.025,0.796887828189528,0.796887828187555,1,0.705953355371502
0.0275,0.796678672587502,0.796678672585534,1,0.740083659302911
0.03,0.796449660391214,0.796449660389253,1,0.773538155064817
0.0325,0.796200808757434,0.79620080875548,1,0.806177763373111
0.035,0.795932136325502,0.795932136323555,1,0.837873931916056
0.0375,0.795643663214994,0.795643663213055,1,0.86850955886014
0.04,0.795335411023218,0.795335411021287,1,0.897979687909805
0.0425,0.795007402822513,0.795007402820592,1,0.926191981214954
0.045,0.794659663157377,0.794659663155465,1,0.953066980731335
0.0475,0.794292218041399,0.794292218039497,1,0.978538172148569
0.05,0.793905094954024,0.793905094952132,1,1.00255186826395
0.0525,0.793498322837118,0.793498322835238,1,1.02506693064971
0.055,0.793071932091372,0.793071932089503,1,1.04605434975509
